BOROUGH,HOUSE,STREET,STREETON,RACKS,RACKTYPE,WORKTYPE,WORKDATE,X,Y
4,64‐09,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012084,211144
4,67‐18,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012681,211093
4,68‐10,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012813,211115
4,68‐12,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012813,211115
4,68‐16,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012813,211115
4,68‐24,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012911,211110
4,68‐28,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/15/2014,1012911,211110
4,62‐05,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/16/2014,1011477,211070
4,62‐17,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/16/2014,1011596,211099
4,62‐27,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/16/2014,1011596,211099
4,63‐08,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/16/2014,1011726,210966
4,34‐02,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/16/2014,1019485,214155
4,34‐20,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/16/2014,1019485,214155
4,34‐40,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/16/2014,1019647,213857
4,34‐42,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/16/2014,1019647,213857
4,34‐60,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/16/2014,1019647,213857
4,39‐06,63 ST,63 ST,1,Mini‐Hoop,Install,7/17/2014,1011688,211263
4,34‐02,JUNCTION BL,JUNCTION BL,2,Mini‐Hoop,Install,7/17/2014,1019485,214155
4,35‐14,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/17/2014,1019748,213573
4,35‐18,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/17/2014,1019763,213530
4,35‐26,JUNCTION BL,JUNCTION BL,2,Mini‐Hoop,Install,7/17/2014,1019792,213444
4,35‐48,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/17/2014,1019863,213240
4,35‐38,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/17/2014,1019831,213337
4,95‐23,37 AV,37 AV,2,Mini‐Hoop,Install,7/18/2014,1019874,213133
4,95‐01,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019730,213067
4,95‐07,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019730,213067
4,95‐17,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019730,213067
4,95‐04,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019721,212879
4,95‐08,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019759,212889
4,95‐10,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019796,212906
4,37‐06,JUNCTION BL,37 AV,2,Mini‐Hoop,Install,7/18/2014,1019990,212995
4,95‐28,37 AV,37 AV,1,Mini‐Hoop,Install,7/18/2014,1019990,212995
4,35‐30,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/21/2014,1019806,213404
4,95‐31,ROOSEVELT AV,WARREN ST,2,Mini‐Hoop,Install,7/21/2014,1020079,212269
4,95‐47,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020224,212281
4,95‐42,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020321,212160
4,95‐44,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020321,212160
4,95‐46,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020321,212160
4,95‐48,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020321,212160
4,97‐22,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020898,212251
4,97‐10,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/21/2014,1020803,212225
4,34‐47,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/21/2014,1019789,213909
4,34‐43,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/21/2014,1019777,213939
4,96‐15,37 AV,37 AV,1,Mini‐Hoop,Install,7/21/2014,1020207,213259
4,96‐07,37 AV,37 AV,1,Mini‐Hoop,Install,7/21/2014,1020127,213230
4,96‐03,37 AV,37 AV,2,Mini‐Hoop,Install,7/21/2014,1020062,213208
4,35‐05,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/21/2014,1019878,213728
4,35‐37,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/21/2014,1020017,213402
4,96‐04,37 AV,37 AV,1,Mini‐Hoop,Install,7/21/2014,1020185,213081
4,96‐08,37 AV,37 AV,1,Mini‐Hoop,Install,7/21/2014,1020185,213081
4,37‐08,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1019990,212995
4,37‐14,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020029,212922
4,37‐24,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020062,212849
4,37‐38,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020145,212668
4,37‐40,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020145,212668
4,37‐44,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020145,212668
4,37‐54,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020186,212577
4,37‐62,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020219,212503
4,37‐70,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020248,212440
4,37‐78,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020232,212351
4,38‐06,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/22/2014,1020325,212320
4,96‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/22/2014,1020639,212221
4,96‐06,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/22/2014,1020537,212203
4,96‐08,ROOSEVELT AV,ROOSEVELT AV,2,Mini‐Hoop,Install,7/22/2014,1020537,212203
4,95‐48,40 RD,40 RD,1,Mini‐Hoop,Install,7/23/2014,1020445,212025
4,95‐42,41 AV,41 AV,1,Mini‐Hoop,Install,7/23/2014,1020619,211558
4,97‐06,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/23/2014,1020803,212225
4,97‐08,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/23/2014,1020803,212225
4,38‐01,JUNCTION BL,38 AV,2,Mini‐Hoop,Install,7/23/2014,1020463,212384
4,96‐07,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/23/2014,1020486,212308
4,97‐21,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/23/2014,1020844,212397
4,95‐15,35 AV,35 AV,3,Mini‐Hoop,Install,7/24/2014,1019647,213857
4,37‐01,WARREN ST,WARREN ST,2,Mini‐Hoop,Install,7/24/2014,1019904,212956
4,37‐03,WARREN ST,WARREN ST,1,Mini‐Hoop,Install,7/24/2014,1019904,212956
4,40‐56,JUNCTION BL,41 AV,1,Mini‐Hoop,Install,7/24/2014,1020596,211680
4,41‐16,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020627,211463
4,40‐43,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020699,211860
4,40‐33,JUNCTION BL,40 RD,1,Mini‐Hoop,Install,7/24/2014,1020658,211951
4,40‐23,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020624,212033
4,40‐15,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020594,212080
4,40‐07,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020566,212136
4,40‐09,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020566,212136
4,40‐05,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/24/2014,1020552,212179
4,96‐02,ROOSEVELT AV,JUNCTION BL,2,Mini‐Hoop,Install,7/24/2014,1020537,212203
4,39‐11,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022593,212629
4,39‐17,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022593,212629
4,39‐03,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022555,212757
4,39‐01,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022545,212782
4,102‐02,ROOSEVELT AV,102 ST,1,Mini‐Hoop,Install,7/25/2014,1021954,212376
4,40‐12,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022574,212346
4,40‐13,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022727,212327
4,40‐09,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022707,212375
4,40‐03,104 ST,104 ST,1,Mini‐Hoop,Install,7/25/2014,1022658,212460
4,42‐16,JUNCTION BL,JUNCTION BL,1,Mini‐Hoop,Install,7/28/2014,1020699,211005
4,103‐13,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022325,212906
4,103‐19,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022325,212906
4,103‐14,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022362,212814
4,103‐18,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022362,212814
4,39‐06,104 ST,104 ST,1,Mini‐Hoop,Install,7/28/2014,1022362,212814
4,39‐16,104 ST,104 ST,1,Mini‐Hoop,Install,7/28/2014,1022412,212685
4,103‐19,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022460,212585
4,103‐15,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022407,212570
4,103‐05,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022331,212550
4,103‐06,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022268,212777
4,103‐08,39 AV,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022268,212777
4,39‐01,103 ST,39 AV,1,Mini‐Hoop,Install,7/28/2014,1022268,212777
4,39‐11,104 ST,104 ST,1,Mini‐Hoop,Install,7/28/2014,1022593,212629
4,39‐13,104 ST,104 ST,1,Mini‐Hoop,Install,7/28/2014,1022593,212629
4,103‐14,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022470,212335
4,103‐22,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022470,212335
4,103‐26,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022470,212335
4,103‐28,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,7/28/2014,1022547,212413
4,37‐93,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022218,212905
4,37‐89,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022209,212927
4,37‐81,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022190,212975
4,37‐77,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022172,213021
4,37‐75,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022163,213044
4,37‐69,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022131,213125
4,37‐61,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022096,213215
4,37‐65,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022096,213215
4,37‐43,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022049,213335
4,37‐39,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022035,213369
4,37‐29,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1021998,213463
4,39‐02,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022125,212733
4,39‐04,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022134,212709
4,39‐06,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022143,212686
4,39‐14,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022177,212601
4,39‐16,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022184,212584
4,39‐22,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022197,212532
4,39‐18,103 ST,103 ST,1,Mini‐Hoop,Install,7/30/2014,1022191,212566
4,102‐03,37 AV,103 ST,1,Mini‐Hoop,Install,7/31/2014,1021568,213739
4,37‐16,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1021797,213546
4,37‐20,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1021796,213516
4,37‐66,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1021998,213058
4,37‐78,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022024,212999
4,37‐82,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022039,212964
4,37‐88,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022067,212899
4,37‐92,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022080,212852
4,37‐94,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022094,212816
4,37‐08,103 ST,103 ST,2,Mini‐Hoop,Install,7/31/2014,1021810,213640
4,102‐22,39 AV,39 AV,2,Mini‐Hoop,Install,7/31/2014,1022125,212733
4,39‐10,103 ST,103 ST,1,Mini‐Hoop,Install,7/31/2014,1022161,212641
4,41‐04,102 ST,102 ST,1,Mini‐Hoop,Install,8/1/2014,1022013,211919
4,41‐08,102 ST,102 ST,1,Mini‐Hoop,Install,8/1/2014,1022028,211883
4,41‐12,102 ST,NATIONAL ST,1,Mini‐Hoop,Install,8/1/2014,1022045,211846
4,42‐11,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/1/2014,1022113,211527
4,42‐01,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/1/2014,1022123,211601
4,101‐06,42 AV,42 AV,1,Mini‐Hoop,Install,8/1/2014,1022178,211588
4,43‐02,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/1/2014,1021913,211338
4,43‐04,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/1/2014,1021912,211310
4,102‐27,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1022197,212532
4,102‐21,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1022124,212572
4,102‐15,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1022065,212557
4,102‐07,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1021969,212536
4,102‐03,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1021902,212518
4,101‐11,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/1/2014,1021871,212510
4,43‐11,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022023,211275
4,43‐01,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022059,211334
4,43‐03,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022059,211334
4,43‐09,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022059,211334
4,41‐01,NATIONAL ST,103 ST,2,Mini‐Hoop,Install,8/4/2014,1022224,212022
4,41‐07,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022224,212022
4,41‐11,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022219,211970
4,41‐15,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022220,211935
4,41‐21,NATIONAL ST,NATIONAL ST,1,Mini‐Hoop,Install,8/4/2014,1022221,211871
4,41‐25,102 ST,102 ST,2,Mini‐Hoop,Install,8/4/2014,1022246,211798
4,42‐01,102 ST,102 ST,1,Mini‐Hoop,Install,8/4/2014,1022267,211622
4,42‐09,102 ST,102 ST,1,Mini‐Hoop,Install,8/4/2014,1022267,211622
4,42‐17,102 ST,102 ST,1,Mini‐Hoop,Install,8/4/2014,1022267,211622
4,104‐28,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1022892,212524
4,104‐30,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1022907,212530
4,104‐74,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1023326,212716
4,104‐78,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1023326,212716
4,104‐04,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1022658,212460
4,104‐06,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1022658,212460
4,104‐10,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1022705,212478
4,108‐74,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1024118,213003
4,40‐01,111 ST,111 ST,2,Mini‐Hoop,Install,8/5/2014,1024288,213072
4,40‐07,111 ST,111 ST,1,Mini‐Hoop,Install,8/5/2014,1024288,213072
4,40‐09,111 ST,111 ST,1,Mini‐Hoop,Install,8/5/2014,1024288,213072
4,111‐10,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1024335,213090
4,112‐02,ROOSEVELT AV,ROOSEVELT AV,1,Mini‐Hoop,Install,8/5/2014,1024614,213201
4,111‐16,ROOSEVELT AV,ROOSEVELT AV,2,Mini‐Hoop,Install,8/5/2014,1024404,213118
4,104‐24,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023642,210270
4,104‐40,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023794,210255
4,106‐16,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023990,210235
4,106‐20,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1024015,210217
4,106‐22,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1024015,210217
4,104‐32,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023697,210265
4,107‐20,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1024236,210132
4,107‐22,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1024256,210117
4,107‐24,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1024269,210081
4,53‐04,108 ST,108 ST,1,Mini‐Hoop,Install,8/6/2014,1024480,209766
4,106‐17,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023976,210382
4,106‐07,CORONA AV,CORONA AV,1,Mini‐Hoop,Install,8/6/2014,1023908,210376
4,108‐74,ROOSEVELT AV,ROOSEVELT AV,2,Mini‐Hoop,Install,8/6/2014,1024118,213003
4,50‐19,108 ST,108 ST,1,Mini‐Hoop,Install,8/6/2014,1024422,210418
4,50‐09,108 ST,108 ST,1,Mini‐Hoop,Install,8/6/2014,1024387,210508
4,47‐53,43 ST,43 ST,1,Mini‐Hoop,Install,8/7/2014,1005893,208822
4,47‐57,43 ST,43 ST,1,Mini‐Hoop,Install,8/7/2014,1005893,208822
4,52‐18,108 ST,108 ST,1,Mini‐Hoop,Install,8/7/2014,1024463,209909
4,53‐02,108 ST,108 ST,1,Mini‐Hoop,Install,8/7/2014,1024497,209831
4,53‐14,108 ST,108 ST,1,Mini‐Hoop,Install,8/7/2014,1024542,209741
4,53‐16,108 ST,108 ST,1,Mini‐Hoop,Install,8/7/2014,1024541,209709
4,44‐06,48 AV,48 AV,1,Mini‐Hoop,Install,8/7/2014,1006196,208629
4,45‐02,48 AV,48 AV,1,Mini‐Hoop,Install,8/7/2014,1006338,208583
4,45‐12,48 AV,48 AV,1,Mini‐Hoop,Install,8/7/2014,1006435,208568
4,45‐14,48 AV,48 AV,1,Mini‐Hoop,Install,8/7/2014,1006454,208565
4,45‐20,48 AV,48 AV,1,Mini‐Hoop,Install,8/7/2014,1006514,208556
4,45‐01,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1006502,209422
4,45‐07,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1006502,209422
4,44‐08,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1006270,209280
4,39‐29,QUEENS BL,39 PL,1,Mini‐Hoop,Install,8/8/2014,1005110,210441
4,39‐43,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1005056,209607
4,39‐35,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004982,209654
4,39‐33,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004964,209657
4,39‐29,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004924,209663
4,39‐19,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004804,209681
4,39‐09,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004735,209691
4,39‐02,47 AV,39 ST,1,Mini‐Hoop,Install,8/8/2014,1004677,209513
4,39‐02,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004677,209513
4,39‐10,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004677,209513
4,39‐14,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004758,209508
4,39‐20,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1004818,209499
4,47‐04,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1006970,209173
4,47‐08,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1007007,209168
4,47‐14,47 AV,47 AV,1,Mini‐Hoop,Install,8/8/2014,1007064,209159
4,51‐19,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008484,211141
4,51‐01,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008344,211162
4,51‐09,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008344,211162
4,50‐08,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008109,211009
4,50‐12,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008109,211009
4,50‐18,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008109,211009
4,50‐20,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1008109,211009
4,49‐06,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1007806,211064
4,49‐10,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1007844,211058
4,49‐20,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/11/2014,1007901,211035
4,44‐07,43 AV,43 AV,2,Mini‐Hoop,Install,8/11/2014,1006451,210818
4,44‐04,43 AV,43 AV,1,Mini‐Hoop,Install,8/11/2014,1006424,210634
4,42‐08,43 AV,43 AV,1,Mini‐Hoop,Install,8/11/2014,1005906,210706
4,47‐02,37 ST,37 ST,2,Mini‐Hoop,Install,8/11/2014,1004037,209619
4,47‐02,37 ST,47 AV,2,Mini‐Hoop,Install,8/11/2014,1004037,209619
4,46‐06,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007035,211182
4,46‐08,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007053,211179
4,43‐48,48 ST,48 ST,1,Mini‐Hoop,Install,8/12/2014,1007228,210125
4,47‐21,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1007228,210125
4,46‐09,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1006866,210180
4,46‐25,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1006984,210134
4,46‐01,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007114,211385
4,46‐11,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007114,211385
4,46‐27,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007114,211385
4,46‐31,SKILLMAN AV,SKILLMAN AV,1,Mini‐Hoop,Install,8/12/2014,1007114,211385
4,45‐03,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1006652,210211
4,45‐07,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1006652,210211
4,45‐11,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/12/2014,1006652,210211
4,43‐42,46 ST,46 ST,1,Mini‐Hoop,Install,8/12/2014,1006747,210197
4,43‐46,46 ST,46 ST,1,Mini‐Hoop,Install,8/12/2014,1006747,210197
4,43‐42,45 ST,45 ST,1,Mini‐Hoop,Install,8/12/2014,1006469,210262
4,44‐01,QUEENS BL,44 ST,1,Mini‐Hoop,Install,8/15/2014,1006328,210254
4,44‐01,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006328,210254
4,44‐07,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006388,210245
4,44‐11,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006469,210262
4,44‐23,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006469,210262
4,43‐03,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006102,210296
4,43‐19,QUEENS BL,44 ST,1,Mini‐Hoop,Install,8/15/2014,1006247,210274
4,43‐46,44 ST,44 ST,1,Mini‐Hoop,Install,8/15/2014,1006247,210274
4,43‐17,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006227,210277
4,43‐13,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006191,210282
4,43‐11,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1006173,210285
4,42‐17,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1005954,210364
4,42‐25,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1005954,210364
4,39‐23,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1005058,210449
4,39‐39,QUEENS BL,QUEENS BL,1,Mini‐Hoop,Install,8/15/2014,1005180,210433
